gap_id,registry_id,target_group,required_ctest_labels,evidence_artifacts,implementation_refs_required,closure_rule,status
SB-PUBLIC-GAP-0100,SB-SPEC-IMPLEMENTATION-0137,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0101,SB-SPEC-IMPLEMENTATION-0138,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0102,SB-SPEC-IMPLEMENTATION-0139,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0103,SB-SPEC-IMPLEMENTATION-0140,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0104,SB-SPEC-IMPLEMENTATION-0141,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0105,SB-SPEC-IMPLEMENTATION-0142,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0106,SB-SPEC-IMPLEMENTATION-0143,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0107,SB-SPEC-IMPLEMENTATION-0144,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0108,SB-SPEC-IMPLEMENTATION-0145,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0109,SB-SPEC-IMPLEMENTATION-0146,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0110,SB-SPEC-IMPLEMENTATION-0147,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0111,SB-SPEC-IMPLEMENTATION-0148,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0112,SB-SPEC-IMPLEMENTATION-0149,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0113,SB-SPEC-IMPLEMENTATION-0150,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0114,SB-SPEC-IMPLEMENTATION-0151,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0115,SB-SPEC-IMPLEMENTATION-0152,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0116,SB-SPEC-IMPLEMENTATION-0153,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0117,SB-SPEC-IMPLEMENTATION-0154,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0118,SB-SPEC-IMPLEMENTATION-0155,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0119,SB-SPEC-IMPLEMENTATION-0156,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0120,SB-SPEC-IMPLEMENTATION-0157,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0121,SB-SPEC-IMPLEMENTATION-0158,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0122,SB-SPEC-IMPLEMENTATION-0159,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0123,SB-SPEC-IMPLEMENTATION-0160,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0124,SB-SPEC-IMPLEMENTATION-0161,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0125,SB-SPEC-IMPLEMENTATION-0162,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0126,SB-SPEC-IMPLEMENTATION-0163,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0127,SB-SPEC-IMPLEMENTATION-0164,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
SB-PUBLIC-GAP-0128,SB-SPEC-IMPLEMENTATION-0165,reference_compatibility,reference_core_framework_gate;reference_seed_gate;reference_datatype_gate;reference_index_translation_gate;reference_diagnostic_rendering_gate;reference_metadata_overlay_gate;reference_migration_cdc_gate;reference_sandbox_bridge_gate;reference_release_regression_gate;reference_original_regression_gate;reference_relational_family_gate;reference_analytic_family_gate;reference_nosql_family_gate;reference_distributed_family_gate;reference_capability_reference_gate,artifacts/REFERENCE_REGRESSION_POLICY.md;artifacts/P6_REFERENCE_COMPATIBILITY_CLOSURE_EVIDENCE.md,project/src/parsers/compatibility;project/src/udr;project/tests/reference_regression;docs/reference/reference_catalog_seeds,Reference target row is implemented in full with reference-core/family/original-regression or capability-reference refusal gate evidence,implemented_in_full
